    78    0.22705E+04    0.52980E+00    0.73389E-01   -0.13044E+02
    79    0.22920E+04    0.54549E+00    0.73688E-01   -0.13576E+02
    80    0.23139E+04    0.56130E+00    0.73949E-01   -0.14115E+02
    81    0.23360E+04    0.57720E+00    0.74172E-01   -0.14662E+02
    82    0.23585E+04    0.59319E+00    0.74357E-01   -0.15216E+02
    83    0.23812E+04    0.60923E+00    0.74506E-01   -0.15777E+02
    84    0.24042E+04    0.62532E+00    0.74617E-01   -0.16345E+02
    85    0.24275E+04    0.64143E+00    0.74692E-01   -0.16918E+02
    86    0.24511E+04    0.65755E+00    0.74730E-01   -0.17496E+02
    87    0.24750E+04    0.67365E+00    0.74731E-01   -0.18079E+02
    88    0.24992E+04    0.68971E+00    0.74697E-01   -0.18667E+02
    89    0.25237E+04    0.70572E+00    0.74627E-01   -0.19257E+02
    90    0.25484E+04    0.72166E+00    0.74522E-01   -0.19851E+02
    91    0.25736E+04    0.73751E+00    0.74381E-01   -0.20447E+02
    92    0.25990E+04    0.75325E+00    0.74206E-01   -0.21045E+02
    93    0.26247E+04    0.76888E+00    0.73998E-01   -0.21645E+02
    94    0.26507E+04    0.78439E+00    0.73756E-01   -0.22247E+02
    95    0.26770E+04    0.79976E+00    0.73483E-01   -0.22850E+02
    96    0.27036E+04    0.81498E+00    0.73178E-01   -0.23453E+02
    97    0.27304E+04    0.83005E+00    0.72843E-01   -0.24058E+02
    98    0.27576E+04    0.84494E+00    0.72479E-01   -0.24662E+02
    99    0.27850E+04    0.85966E+00    0.72086E-01   -0.25266E+02
   100    0.28127E+04    0.87418E+00    0.71665E-01   -0.25870E+02
   101    0.28407E+04    0.88850E+00    0.71217E-01   -0.26473E+02
   102    0.28690E+04    0.90260E+00    0.70743E-01   -0.27075E+02
   103    0.28975E+04    0.91648E+00    0.70244E-01   -0.27675E+02
   104    0.29263E+04    0.93013E+00    0.69720E-01   -0.28274E+02
   105    0.29553E+04    0.94352E+00    0.69172E-01   -0.28871E+02
   106    0.29847E+04    0.95666E+00    0.68601E-01   -0.29466E+02
   107    0.30142E+04    0.96953E+00    0.68009E-01   -0.30057E+02
   108    0.30440E+04    0.98212E+00    0.67394E-01   -0.30646E+02
   109    0.30741E+04    0.99442E+00    0.66760E-01   -0.31231E+02
   110    0.31044E+04    0.10064E+01    0.66106E-01   -0.31813E+02
   111    0.31350E+04    0.10181E+01    0.65433E-01   -0.32391E+02
   112    0.31657E+04    0.10294E+01    0.64742E-01   -0.32964E+02
   113    0.31968E+04    0.10405E+01    0.64035E-01   -0.33532E+02
   114    0.32280E+04    0.10511E+01    0.63311E-01   -0.34095E+02
   115    0.32594E+04    0.10615E+01    0.62573E-01   -0.34651E+02
   116    0.32910E+04    0.10714E+01    0.61821E-01   -0.35200E+02
   117    0.33228E+04    0.10810E+01    0.61055E-01   -0.35742E+02
   118    0.33548E+04    0.10902E+01    0.60278E-01   -0.36276E+02
   119    0.33869E+04    0.10990E+01    0.59490E-01   -0.36801E+02
   120    0.34192E+04    0.11074E+01    0.58692E-01   -0.37318E+02
   121    0.34516E+04    0.11154E+01    0.57885E-01   -0.37824E+02
   122    0.34842E+04    0.11230E+01    0.57070E-01   -0.38321E+02
   123    0.35168E+04    0.11301E+01    0.56247E-01   -0.38806E+02
   124    0.35496E+04    0.11368E+01    0.55419E-01   -0.39281E+02
   125    0.35825E+04    0.11430E+01    0.54586E-01   -0.39743E+02
   126    0.36155E+04    0.11488E+01    0.53748E-01   -0.40193E+02
   127    0.36486E+04    0.11541E+01    0.52907E-01   -0.40629E+02
   128    0.36817E+04    0.11589E+01    0.52065E-01   -0.41052E+02
   129    0.37149E+04    0.11632E+01    0.51220E-01   -0.41461E+02
   130    0.37482E+04    0.11670E+01    0.50376E-01   -0.41855E+02
   131    0.37815E+04    0.11703E+01    0.49532E-01   -0.42233E+02
   132    0.38148E+04    0.11731E+01    0.48690E-01   -0.42596E+02
   133    0.38482E+04    0.11753E+01    0.47850E-01   -0.42942E+02
   134    0.38816E+04    0.11771E+01    0.47013E-01   -0.43272E+02
   135    0.39149E+04    0.11783E+01    0.46179E-01   -0.43585E+02
   136    0.39483E+04    0.11791E+01    0.45349E-01   -0.43881E+02
   137    0.39817E+04    0.11793E+01    0.44523E-01   -0.44158E+02
   138    0.40150E+04    0.11791E+01    0.43703E-01   -0.44418E+02
   139    0.40483E+04    0.11784E+01    0.42889E-01   -0.44659E+02
   140    0.40816E+04    0.11771E+01    0.42081E-01   -0.44880E+02
   141    0.41148E+04    0.11754E+01    0.41281E-01   -0.45083E+02
   142    0.41479E+04    0.11732E+01    0.40489E-01   -0.45265E+02
   143    0.41809E+04    0.11705E+01    0.39705E-01   -0.45427E+02
   144    0.42139E+04    0.11673E+01    0.38930E-01   -0.45569E+02
   145    0.42468E+04    0.11637E+01    0.38166E-01   -0.45689E+02
   146    0.42796E+04    0.11595E+01    0.37411E-01   -0.45788E+02
   147    0.43123E+04    0.11549E+01    0.36668E-01   -0.45865E+02
   148    0.43448E+04    0.11499E+01    0.35937E-01   -0.45919E+02
   149    0.43772E+04    0.11443E+01    0.35218E-01   -0.45951E+02
   150    0.44095E+04    0.11383E+01    0.34512E-01   -0.45960E+02
   151    0.44416E+04    0.11318E+01    0.33820E-01   -0.45945E+02
   152    0.44736E+04    0.11249E+01    0.33142E-01   -0.45907E+02
   153    0.45054E+04    0.11175E+01    0.32478E-01   -0.45845E+02
   154    0.45370E+04    0.11098E+01    0.31828E-01   -0.45759E+02
   155    0.45684E+04    0.11016E+01    0.31192E-01   -0.45649E+02
   156    0.45996E+04    0.10931E+01    0.30571E-01   -0.45515E+02
   157    0.46306E+04    0.10842E+01    0.29965E-01   -0.45356E+02
   158    0.46614E+04    0.10750E+01    0.29373E-01   -0.45173E+02
   159    0.46919E+04    0.10655E+01    0.28796E-01   -0.44966E+02
   160    0.47222E+04    0.10557E+01    0.28234E-01   -0.44733E+02
   161    0.47523E+04    0.10456E+01    0.27687E-01   -0.44476E+02
   162    0.47821E+04    0.10352E+01    0.27156E-01   -0.44194E+02
   163    0.48116E+04    0.10246E+01    0.26640E-01   -0.43887E+02
   164    0.48408E+04    0.10138E+01    0.26139E-01   -0.43555E+02
   165    0.48697E+04    0.10028E+01    0.25655E-01   -0.43197E+02
   166    0.48984E+04    0.99156E+00    0.25186E-01   -0.42814E+02
   167    0.49267E+04    0.98019E+00    0.24733E-01   -0.42405E+02
   168    0.49547E+04    0.96868E+00    0.24297E-01   -0.41970E+02
   169    0.49823E+04    0.95704E+00    0.23877E-01   -0.41510E+02
   170    0.50097E+04    0.94529E+00    0.23473E-01   -0.41024E+02
   171    0.50366E+04    0.93345E+00    0.23086E-01   -0.40511E+02
   172    0.50632E+04    0.92154E+00    0.22715E-01   -0.39972E+02
   173    0.50894E+04    0.90958E+00    0.22362E-01   -0.39407E+02
   174    0.51153E+04    0.89758E+00    0.22025E-01   -0.38815E+02
   175    0.51407E+04    0.88557E+00    0.21706E-01   -0.38197E+02
   176    0.51658E+04    0.87356E+00    0.21404E-01   -0.37552E+02
   177    0.51904E+04    0.86160E+00    0.21119E-01   -0.36880E+02
   178    0.52146E+04    0.84971E+00    0.20850E-01   -0.36182E+02
   179    0.52384E+04    0.83793E+00    0.20597E-01   -0.35457E+02
   180    0.52617E+04    0.82630E+00    0.20361E-01   -0.34706E+02
   181    0.52846E+04    0.81485E+00    0.20139E-01   -0.33929E+02
   182    0.53070E+04    0.80361E+00    0.19933E-01   -0.33126E+02
   183    0.53289E+04    0.79263E+00    0.19741E-01   -0.32297E+02
   184    0.53504E+04    0.78194E+00    0.19563E-01   -0.31443E+02
   185    0.53714E+04    0.77157E+00    0.19398E-01   -0.30562E+02
   186    0.53919E+04    0.76156E+00    0.19248E-01   -0.29656E+02
   187    0.54119E+04    0.75194E+00    0.19110E-01   -0.28725E+02
   188    0.54314E+04    0.74275E+00    0.18985E-01   -0.27768E+02
   189    0.54503E+04    0.73403E+00    0.18871E-01   -0.26787E+02
   190    0.54688E+04    0.72581E+00    0.18770E-01   -0.25780E+02
   191    0.54867E+04    0.71813E+00    0.18680E-01   -0.24748E+02
   192    0.55040E+04    0.71101E+00    0.18601E-01   -0.23692E+02
   193    0.55208E+04    0.70451E+00    0.18532E-01   -0.22611E+02
   194    0.55370E+04    0.69865E+00    0.18474E-01   -0.21505E+02
   195    0.55527E+04    0.69346E+00    0.18426E-01   -0.20376E+02
   196    0.55677E+04    0.68900E+00    0.18386E-01   -0.19221E+02
   197    0.55822E+04    0.68528E+00    0.18356E-01   -0.18043E+02
   198    0.55961E+04    0.68234E+00    0.18335E-01   -0.16841E+02
   199    0.56093E+04    0.68023E+00    0.18321E-01   -0.15615E+02
   200    0.56220E+04    0.67897E+00    0.18316E-01   -0.14365E+02
   201    0.56340E+04    0.67860E+00    0.18317E-01   -0.13091E+02
   202    0.56454E+04    0.67916E+00    0.18326E-01   -0.11795E+02
   203    0.56561E+04    0.68067E+00    0.18342E-01   -0.10476E+02
   204    0.56663E+04    0.68316E+00    0.18364E-01   -0.91356E+01
   205    0.56758E+04    0.68667E+00    0.18393E-01   -0.77743E+01
   206    0.56847E+04    0.69123E+00    0.18427E-01   -0.63926E+01
   207    0.56929E+04    0.69686E+00    0.18467E-01   -0.49914E+01
   208    0.57006E+04    0.70361E+00    0.18512E-01   -0.35712E+01
   209    0.57076E+04    0.71149E+00    0.18563E-01   -0.21328E+01
   210    0.57140E+04    0.72055E+00    0.18618E-01   -0.67670E+00
   211    0.57198E+04    0.73081E+00    0.18678E-01    0.79631E+00
   212    0.57250E+04    0.74231E+00    0.18741E-01    0.22856E+01
   213    0.57295E+04    0.75507E+00    0.18809E-01    0.37905E+01
   214    0.57335E+04    0.76913E+00    0.18880E-01    0.53103E+01
   215    0.57368E+04    0.78452E+00    0.18955E-01    0.68444E+01
   216    0.57395E+04    0.80126E+00    0.19033E-01    0.83921E+01
   217    0.57416E+04    0.81940E+00    0.19113E-01    0.99527E+01
   218    0.57431E+04    0.83895E+00    0.19195E-01    0.11526E+02
   219    0.57440E+04    0.85996E+00    0.19280E-01    0.13110E+02
   220    0.57443E+04    0.88246E+00    0.19367E-01    0.14705E+02
   221    0.57439E+04    0.90647E+00    0.19455E-01    0.16311E+02
   222    0.57430E+04    0.93202E+00    0.19545E-01    0.17926E+02
   223    0.57414E+04    0.95915E+00    0.19635E-01    0.19550E+02
   224    0.57392E+04    0.98789E+00    0.19726E-01    0.21183E+02
   225    0.57365E+04    0.10183E+01    0.19817E-01    0.22823E+02
   226    0.57331E+04    0.10503E+01    0.19909E-01    0.24469E+02
   227    0.57291E+04    0.10841E+01    0.20000E-01    0.26122E+02
   228    0.57246E+04    0.11196E+01    0.20091E-01    0.27781E+02
   229    0.57194E+04    0.11568E+01    0.20181E-01    0.29445E+02
   230    0.57136E+04    0.11959E+01    0.20270E-01    0.31112E+02
   231    0.57072E+04    0.12367E+01    0.20357E-01    0.32784E+02
   232    0.57003E+04    0.12795E+01    0.20443E-01    0.34458E+02
   233    0.56927E+04    0.13241E+01    0.20527E-01    0.36134E+02
   234    0.56845E+04    0.13706E+01    0.20608E-01    0.37812E+02
   235    0.56758E+04    0.14191E+01    0.20687E-01    0.39491E+02
   236    0.56664E+04    0.14696E+01    0.20763E-01    0.41170E+02
   237    0.56565E+04    0.15221E+01    0.20836E-01    0.42849E+02
   238    0.56459E+04    0.15766E+01    0.20906E-01    0.44527E+02
   239    0.56348E+04    0.16332E+01    0.20971E-01    0.46202E+02
   240    0.56231E+04    0.16919E+01    0.21033E-01    0.47876E+02
   241    0.56108E+04    0.17528E+01    0.21091E-01    0.49546E+02
   242    0.55979E+04    0.18158E+01    0.21143E-01    0.51212E+02
   243    0.55844E+04    0.18810E+01    0.21191E-01    0.52874E+02
   244    0.55703E+04    0.19485E+01    0.21234E-01    0.54531E+02
   245    0.55557E+04    0.20182E+01    0.21271E-01    0.56182E+02
   246    0.55404E+04    0.20902E+01    0.21303E-01    0.57826E+02
   247    0.55246E+04    0.21646E+01    0.21328E-01    0.59463E+02
   248    0.55082E+04    0.22413E+01    0.21347E-01    0.61093E+02
   249    0.54912E+04    0.23204E+01    0.21359E-01    0.62714E+02
   250    0.54736E+04    0.24019E+01    0.21365E-01    0.64326E+02
   251    0.54555E+04    0.24858E+01    0.21363E-01    0.65928E+02
   252    0.54368E+04    0.25722E+01    0.21354E-01    0.67519E+02
   253    0.54175E+04    0.26610E+01    0.21338E-01    0.69100E+02
   254    0.53977E+04    0.27521E+01    0.21316E-01    0.70669E+02
   255    0.53773E+04    0.28456E+01    0.21286E-01    0.72225E+02
   256    0.53564E+04    0.29415E+01    0.21251E-01    0.73769E+02
   257    0.53350E+04    0.30396E+01    0.21209E-01    0.75300E+02
   258    0.53131E+04    0.31401E+01    0.21161E-01    0.76816E+02
   259    0.52907E+04    0.32428E+01    0.21107E-01    0.78317E+02
   260    0.52678E+04    0.33478E+01    0.21048E-01    0.79803E+02
   261    0.52444E+04    0.34550E+01    0.20983E-01    0.81274E+02
   262    0.52206E+04    0.35644E+01    0.20912E-01    0.82727E+02
   263    0.51963E+04    0.36759E+01    0.20836E-01    0.84164E+02
   264    0.51715E+04    0.37896E+01    0.20755E-01    0.85583E+02
   265    0.51464E+04    0.39055E+01    0.20669E-01    0.86983E+02
   266    0.51207E+04    0.40234E+01    0.20579E-01    0.88365E+02
   267    0.50947E+04    0.41434E+01    0.20484E-01    0.89727E+02
   268    0.50683E+04    0.42655E+01    0.20384E-01    0.91069E+02
   269    0.50415E+04    0.43897E+01    0.20280E-01    0.92390E+02
   270    0.50143E+04    0.45158E+01    0.20172E-01    0.93689E+02
   271    0.49867E+04    0.46439E+01    0.20060E-01    0.94967E+02
   272    0.49588E+04    0.47740E+01    0.19945E-01    0.96221E+02
   273    0.49305E+04    0.49061E+01    0.19825E-01    0.97453E+02
   274    0.49018E+04    0.50401E+01    0.19703E-01    0.98661E+02
   275    0.48729E+04    0.51759E+01    0.19577E-01    0.99844E+02
   276    0.48436E+04    0.53137E+01    0.19448E-01    0.10100E+03
   277    0.48140E+04    0.54533E+01    0.19316E-01    0.10213E+03
   278    0.47841E+04    0.55947E+01    0.19181E-01    0.10324E+03
   279    0.47539E+04    0.57380E+01    0.19044E-01    0.10432E+03
   280    0.47234E+04    0.58830E+01    0.18904E-01    0.10537E+03
   281    0.46927E+04    0.60298E+01    0.18762E-01    0.10640E+03
   282    0.46617E+04    0.61783E+01    0.18618E-01    0.10739E+03
   283    0.46304E+04    0.63286E+01    0.18472E-01    0.10836E+03
   284    0.45989E+04    0.64805E+01    0.18325E-01    0.10929E+03
   285    0.45672E+04    0.66341E+01    0.18175E-01    0.11020E+03
   286    0.45353E+04    0.67894E+01    0.18025E-01    0.11107E+03
   287    0.45031E+04    0.69462E+01    0.17873E-01    0.11191E+03
   288    0.44708E+04    0.71047E+01    0.17719E-01    0.11272E+03
   289    0.44382E+04    0.72648E+01    0.17565E-01    0.11350E+03
   290    0.44055E+04    0.74264E+01    0.17411E-01    0.11424E+03
   291    0.43726E+04    0.75895E+01    0.17255E-01    0.11495E+03
   292    0.43396E+04    0.77542E+01    0.17099E-01    0.11563E+03
   293    0.43064E+04    0.79204E+01    0.16943E-01    0.11626E+03
   294    0.42731E+04    0.80880E+01    0.16787E-01    0.11687E+03
   295    0.42396E+04    0.82570E+01    0.16631E-01    0.11743E+03
   296    0.42061E+04    0.84275E+01    0.16475E-01    0.11796E+03
   297    0.41724E+04    0.85994E+01    0.16320E-01    0.11845E+03
   298    0.41386E+04    0.87726E+01    0.16165E-01    0.11890E+03
   299    0.41048E+04    0.89472E+01    0.16011E-01    0.11932E+03
   300    0.40709E+04    0.91231E+01    0.15857E-01    0.11969E+03
   301    0.40369E+04    0.93003E+01    0.15705E-01    0.12002E+03
   302    0.40028E+04    0.94787E+01    0.15554E-01    0.12032E+03
   303    0.39687E+04    0.96583E+01    0.15404E-01    0.12057E+03
   304    0.39346E+04    0.98390E+01    0.15255E-01    0.12078E+03
   305    0.39005E+04    0.10021E+02    0.15108E-01    0.12096E+03
   306    0.38663E+04    0.10203E+02    0.14962E-01    0.12109E+03
   307    0.38321E+04    0.10387E+02    0.14817E-01    0.12119E+03
   308    0.37979E+04    0.10571E+02    0.14674E-01    0.12124E+03
   309    0.37637E+04    0.10756E+02    0.14532E-01    0.12126E+03
   310    0.37296E+04    0.10942E+02    0.14391E-01    0.12124E+03
   311    0.36955E+04    0.11128E+02    0.14253E-01    0.12118E+03
   312    0.36614E+04    0.11314E+02    0.14115E-01    0.12109E+03
   313    0.36273E+04    0.11502E+02    0.13980E-01    0.12095E+03
   314    0.35933E+04    0.11689E+02    0.13846E-01    0.12078E+03
   315    0.35594E+04    0.11877E+02    0.13714E-01    0.12057E+03
   316    0.35255E+04    0.12064E+02    0.13583E-01    0.12032E+03
   317    0.34918E+04    0.12252E+02    0.13455E-01    0.12004E+03
   318    0.34581E+04    0.12440E+02    0.13328E-01    0.11971E+03
   319    0.34245E+04    0.12628E+02    0.13203E-01    0.11936E+03
   320    0.33910E+04    0.12816E+02    0.13081E-01    0.11896E+03
   321    0.33577E+04    0.13004E+02    0.12960E-01    0.11853E+03
   322    0.33245E+04    0.13192E+02    0.12842E-01    0.11806E+03
   323    0.32914E+04    0.13379E+02    0.12725E-01    0.11756E+03
   324    0.32584E+04    0.13565E+02    0.12611E-01    0.11702E+03
   325    0.32257E+04    0.13752E+02    0.12499E-01    0.11645E+03
   326    0.31930E+04    0.13937E+02    0.12389E-01    0.11584E+03
   327    0.31606E+04    0.14123E+02    0.12282E-01    0.11519E+03
   328    0.31283E+04    0.14307E+02    0.12177E-01    0.11451E+03
   329    0.30963E+04    0.14491E+02    0.12074E-01    0.11380E+03
   330    0.30644E+04    0.14673E+02    0.11974E-01    0.11305E+03
   331    0.30327E+04    0.14855E+02    0.11876E-01    0.11227E+03
   332    0.30013E+04    0.15036E+02    0.11781E-01    0.11145E+03
   333    0.29701E+04    0.15216E+02    0.11689E-01    0.11060E+03
   334    0.29391E+04    0.15394E+02    0.11599E-01    0.10971E+03
   335    0.29084E+04    0.15572E+02    0.11512E-01    0.10879E+03
   336    0.28779E+04    0.15748E+02    0.11428E-01    0.10784E+03
   337    0.28477E+04    0.15923E+02    0.11347E-01    0.10686E+03
   338    0.28178E+04    0.16096E+02    0.11268E-01    0.10584E+03
   339    0.27882E+04    0.16268E+02    0.11192E-01    0.10479E+03
   340    0.27588E+04    0.16438E+02    0.11120E-01    0.10371E+03
   341    0.27298E+04    0.16607E+02    0.11050E-01    0.10259E+03
   342    0.27010E+04    0.16774E+02    0.10983E-01    0.10144E+03
   343    0.26726E+04    0.16939E+02    0.10920E-01    0.10026E+03
   344    0.26445E+04    0.17102E+02    0.10860E-01    0.99053E+02
   345    0.26168E+04    0.17263E+02    0.10802E-01    0.97811E+02
   346    0.25894E+04    0.17422E+02    0.10748E-01    0.96538E+02
   347    0.25624E+04    0.17579E+02    0.10698E-01    0.95233E+02
   348    0.25357E+04    0.17734E+02    0.10651E-01    0.93897E+02
   349    0.25094E+04    0.17887E+02    0.10607E-01    0.92531E+02
   350    0.24835E+04    0.18037E+02    0.10566E-01    0.91134E+02
   351    0.24580E+04    0.18185E+02    0.10529E-01    0.89707E+02
   352    0.24329E+04    0.18330E+02    0.10496E-01    0.88251E+02
   353    0.24081E+04    0.18473E+02    0.10466E-01    0.86766E+02
   354    0.23838E+04    0.18614E+02    0.10438E-01    0.85253E+02
   355    0.23599E+04    0.18752E+02    0.10414E-01    0.83713E+02
   356    0.23364E+04    0.18887E+02    0.10393E-01    0.82147E+02
   357    0.23132E+04    0.19020E+02    0.10375E-01    0.80556E+02
   358    0.22905E+04    0.19150E+02    0.10359E-01    0.78940E+02
   359    0.22682E+04    0.19277E+02    0.10346E-01    0.77300E+02
   360    0.22463E+04    0.19401E+02    0.10336E-01    0.75638E+02
   361    0.22247E+04    0.19523E+02    0.10328E-01    0.73953E+02
   362    0.22036E+04    0.19642E+02    0.10322E-01    0.72248E+02
   363    0.21829E+04    0.19758E+02    0.10319E-01    0.70522E+02
   364    0.21626E+04    0.19871E+02    0.10317E-01    0.68776E+02
   365    0.21427E+04    0.19981E+02    0.10318E-01    0.67011E+02
   366    0.21233E+04    0.20088E+02    0.10320E-01    0.65229E+02
   367    0.21042E+04    0.20192E+02    0.10324E-01    0.63429E+02
   368    0.20856E+04    0.20293E+02    0.10330E-01    0.61614E+02
   369    0.20673E+04    0.20391E+02    0.10337E-01    0.59782E+02
   370    0.20495E+04    0.20486E+02    0.10346E-01    0.57936E+02
   371    0.20321E+04    0.20577E+02    0.10356E-01    0.56077E+02
   372    0.20151E+04    0.20665E+02    0.10367E-01    0.54204E+02
   373    0.19985E+04    0.20750E+02    0.10379E-01    0.52319E+02
   374    0.19824E+04    0.20832E+02    0.10392E-01    0.50423E+02
   375    0.19666E+04    0.20910E+02    0.10407E-01    0.48516E+02
   376    0.19513E+04    0.20985E+02    0.10421E-01    0.46599E+02
   377    0.19364E+04    0.21056E+02    0.10437E-01    0.44674E+02
   378    0.19219E+04    0.21124E+02    0.10453E-01    0.42740E+02
   379    0.19079E+04    0.21189E+02    0.10470E-01    0.40800E+02
   380    0.18943E+04    0.21250E+02    0.10486E-01    0.38853E+02
   381    0.18811E+04    0.21307E+02    0.10503E-01    0.36900E+02
   382    0.18683E+04    0.21361E+02    0.10521E-01    0.34942E+02
   383    0.18560E+04    0.21411E+02    0.10538E-01    0.32981E+02
   384    0.18440E+04    0.21457E+02    0.10555E-01    0.31016E+02
   385    0.18326E+04    0.21499E+02    0.10572E-01    0.29050E+02
   386    0.18215E+04    0.21538E+02    0.10588E-01    0.27081E+02
   387    0.18109E+04    0.21573E+02    0.10604E-01    0.25112E+02
   388    0.18007E+04    0.21604E+02    0.10620E-01    0.23143E+02
   389    0.17910E+04    0.21631E+02    0.10635E-01    0.21176E+02
   390    0.17816E+04    0.21654E+02    0.10649E-01    0.19210E+02
   391    0.17728E+04    0.21673E+02    0.10662E-01    0.17246E+02
   392    0.17643E+04    0.21688E+02    0.10674E-01    0.15286E+02
   393    0.17563E+04    0.21699E+02    0.10685E-01    0.13331E+02
   394    0.17488E+04    0.21706E+02    0.10695E-01    0.11380E+02
